id,id,lat,lon,risk,risk_all_pois,risk_river,risk_elevation,river_dist,river_dist_normalized,RL,inside,has_edu,edu_type,is_road,is_river,urban_prob,elevation,slope
3447,7529,38.71782810457516,-9.212121666666668,0.9081948814191956,1,0,0.9081948814191956,None,None,3,True,False,0,False,False,0,93,0.18888888888888888
3448,7530,38.71782810457516,-9.211078333333335,0.9816518956846598,1,0,0.9816518956846598,None,None,3,True,False,0,False,False,0,93,0.1111111111111111
3449,7531,38.71782810457516,-9.210035000000001,0.8559395234122652,1,0,0.8559395234122652,None,None,3,True,False,0,False,False,0,103,0.15555555555555556
3450,7532,38.71782810457516,-9.208991666666668,0.7918895663367816,1,0,0.7918895663367816,None,None,3,True,False,0,False,False,0,103,0.23333333333333334
3451,7533,38.71782810457516,-9.207948333333334,0.6236149164261732,1,0,0.6236149164261732,None,None,3,True,False,0,False,False,0,124,0.2777777777777778
3452,7534,38.71782810457516,-9.206905,0.6969015606581122,1,0,0.6969015606581122,None,None,3,True,False,0,False,False,0,124,0.16666666666666666
3453,7535,38.71782810457516,-9.205861666666667,0.5367503327856531,1,0,0.5367503327856531,None,None,3,True,False,0,False,False,0,139,0.28888888888888886
3454,7536,38.71782810457516,-9.204818333333334,0.5674136687970037,1,0,0.5674136687970037,None,None,3,True,False,0,False,False,0,139,0.23333333333333334
3455,7537,38.71782810457516,-9.203775,0.4088346659307226,1,0,0.4088346659307226,None,None,3,True,False,0,False,False,0,160,0.36666666666666664
3456,7538,38.71782810457516,-9.202731666666669,0.49383414572987056,1,0,0.49383414572987056,None,None,3,True,False,0,False,False,0,160,0.17777777777777778
3457,7539,38.71782810457516,-9.201688333333335,0.36046141122064296,1,0,0.36046141122064296,None,None,2,True,False,0,False,False,0,176,0.34444444444444444
3458,7540,38.71782810457516,-9.200645000000002,0.43059272354984773,1,0,0.43059272354984773,None,None,3,True,False,0,False,False,0,176,0.16666666666666666
3459,7541,38.71782810457516,-9.199601666666668,0.4865720107274603,1,0,0.4865720107274603,None,None,3,True,False,0,False,False,0,170,0.1
3460,7542,38.71782810457516,-9.198558333333335,0.5086851976697909,1,0,0.5086851976697909,None,None,3,True,False,0,False,False,0,170,0.05555555555555555
3461,7543,38.71782810457516,-9.197515000000001,0.4758785556022787,1,0,0.4758785556022787,None,None,3,True,False,0,False,False,0,170,0.12222222222222222
3462,7544,38.71782810457516,-9.196471666666667,0.4680129749207043,1,0,0.4680129749207043,None,None,3,True,False,0,False,False,0,161,0.2222222222222222
3463,7545,38.71782810457516,-9.195428333333334,0.45519151475641834,1,0,0.45519151475641834,None,None,3,True,False,0,False,False,0,146,0.3888888888888889
3464,7546,38.71782810457516,-9.194385,0.5498288955548412,1,0,0.5498288955548412,None,None,3,True,False,0,False,False,0,146,0.2
3465,7547,38.71782810457516,-9.193341666666667,0.5498288955548412,1,0,0.5498288955548412,None,None,3,True,False,0,False,False,0,128,0.36666666666666664
3466,7548,38.71782810457516,-9.192298333333333,0.5748169114818601,1,0,0.5748169114818601,None,None,3,True,False,0,False,False,0,128,0.32222222222222224
3467,7549,38.71782810457516,-9.191255000000002,0.569519097438835,1,0,0.569519097438835,None,None,3,True,False,0,False,False,0,123,0.37777777777777777
3468,7550,38.71782810457516,-9.190211666666668,0.569519097438835,1,0,0.569519097438835,None,None,3,True,False,0,False,False,0,123,0.37777777777777777
3469,7551,38.71782810457516,-9.189168333333335,0.5855608429105615,1,0,0.5855608429105615,None,None,3,True,False,0,False,False,0,138,0.2111111111111111
3470,7552,38.71782810457516,-9.188125000000001,0.5921033544752761,1,0,0.5921033544752761,None,None,3,True,False,0,False,False,0,138,0.2
3471,7553,38.71782810457516,-9.187081666666668,0.5888230118946726,1,0,0.5888230118946726,None,None,3,True,False,0,False,False,0,135,0.23333333333333334
3472,7554,38.71782810457516,-9.186038333333334,0.6956121964366835,1,0,0.6956121964366835,None,None,3,True,False,0,False,False,0,135,0.06666666666666667
3473,7555,38.71782810457516,-9.184995,0.6943252177172963,1,0,0.6943252177172963,None,None,3,True,False,0,False,False,0,134,0.07777777777777778
3474,7556,38.71782810457516,-9.183951666666667,0.6568035142004278,1,0,0.6568035142004278,None,None,3,True,False,0,False,False,0,134,0.13333333333333333
3475,7557,38.71782810457516,-9.182908333333334,0.7353509524468259,1,0,0.7353509524468259,None,None,3,True,False,0,False,False,0,123,0.12222222222222222
3476,7558,38.71782810457516,-9.181865,0.6294159437780914,1,0,0.6294159437780914,None,None,3,True,False,0,False,False,0,123,0.2777777777777778
3477,7559,38.71782810457516,-9.180821666666668,0.7112432807113478,1,0,0.7112432807113478,None,None,3,True,False,0,False,False,0,117,0.2111111111111111
3478,7560,38.71782810457516,-9.179778333333335,0.5758823734782618,1,0,0.5758823734782618,None,None,3,True,False,0,False,False,0,117,0.4222222222222222
3479,7561,38.71782810457516,-9.178735000000001,0.8248179426360265,1,0,0.8248179426360265,None,None,3,True,False,0,False,False,0,83,0.37777777777777777
3480,7562,38.71782810457516,-9.177691666666668,0.6828490312934404,1,0,0.6828490312934404,None,None,3,True,False,0,False,False,0,83,0.5666666666666667
3481,7563,38.71782810457516,-9.176648333333334,1.0949850834337438,1,0,1.0949850834337438,None,None,3,True,False,0,False,False,0,32,0.5666666666666667
3482,7564,38.71782810457516,-9.175605000000001,1.765649336069917,1,0,1.765649336069917,None,None,3,True,False,0,False,False,0,32,0.08888888888888889
3483,7565,38.71782810457516,-9.174561666666667,1.7591219892253438,1,0,1.7591219892253438,None,None,3,True,False,0,False,False,0,24,0.16666666666666666
3484,7566,38.71782810457516,-9.173518333333334,1.1532598593341588,1,0,1.1532598593341588,None,None,3,True,False,0,False,False,0,24,0.5888888888888889
3485,7567,38.71782810457516,-9.172475,0.7059942767217656,1,0,0.7059942767217656,None,None,3,True,False,0,False,False,0,77,0.5888888888888889
3486,7568,38.71782810457516,-9.171431666666667,0.9217497791361922,1,0,0.9217497791361922,None,None,3,True,False,0,False,False,0,77,0.32222222222222224
3487,7569,38.71782810457516,-9.170388333333333,0.516277374157055,1,0,0.516277374157055,None,None,3,True,False,0,False,False,0,106,0.6333333333333333
3488,7570,38.71782810457516,-9.169345000000002,0.8511974883539449,1,0,0.8511974883539449,None,None,3,True,False,0,False,False,0,106,0.13333333333333333
3489,7571,38.71782810457516,-9.168301666666668,0.8865920084903179,1,0,0.8865920084903179,None,None,3,True,False,0,False,False,0,104,0.1111111111111111
3490,7572,38.71782810457516,-9.167258333333335,0.9166431452583249,1,0,0.9166431452583249,None,None,3,True,False,0,False,False,0,104,0.07777777777777778
3491,7573,38.71782810457516,-9.166215000000001,0.9355069850316177,1,0,0.9355069850316177,None,None,3,True,False,0,False,False,0,103,0.06666666666666667
3492,7574,38.71782810457516,-9.165171666666668,0.9355069850316177,1,0,0.9355069850316177,None,None,3,True,False,0,False,False,0,103,0.06666666666666667
3493,7575,38.71782810457516,-9.164128333333334,0.9547590287126507,1,0,0.9547590287126507,None,None,3,True,False,0,False,False,0,102,0.05555555555555555
3494,7576,38.71782810457516,-9.163085,0.9234583046514374,1,0,0.9234583046514374,None,None,3,True,False,0,False,False,0,102,0.08888888888888889
3495,7577,38.71782810457516,-9.162041666666667,0.8575260651705147,1,0,0.8575260651705147,None,None,3,True,False,0,False,False,0,110,0.08888888888888889
3496,7578,38.71782810457516,-9.160998333333334,0.8294130168159037,1,0,0.8294130168159037,None,None,3,True,False,0,False,False,0,110,0.12222222222222222
3497,7579,38.71782810457516,-9.159955,0.9183422052825282,1,0,0.9183422052825282,None,None,3,True,False,0,False,False,0,99,0.12222222222222222
3498,7580,38.71782810457516,-9.158911666666667,0.9081948814191954,1,0,0.9081948814191954,None,None,3,True,False,0,False,False,0,99,0.13333333333333333
3499,7581,38.71782810457516,-9.157868333333335,0.9636404443012864,1,0,0.9636404443012864,None,None,3,True,False,0,False,False,0,89,0.16666666666666666
3500,7582,38.71782810457516,-9.156825000000001,0.8719379315366009,1,0,0.8719379315366009,None,None,3,True,False,0,False,False,0,89,0.26666666666666666
3501,7583,38.71782810457516,-9.155781666666668,1.0889186996391502,1,0,1.0889186996391502,None,None,3,True,False,0,False,False,0,65,0.26666666666666666
3502,7584,38.71782810457516,-9.154738333333334,1.2168874111563441,1,0,1.2168874111563441,None,None,3,True,False,0,False,False,0,65,0.15555555555555556
3503,7585,38.71782810457516,-9.153695,1.1835501442371827,1,0,1.1835501442371827,None,None,3,True,False,0,False,False,0,74,0.1
3504,7586,38.71782810457516,-9.152651666666667,1.157539111796413,1,0,1.157539111796413,None,None,3,True,False,0,False,False,0,74,0.12222222222222222
3505,7587,38.71782810457516,-9.151608333333334,1.08891869963915,1,0,1.08891869963915,None,None,3,True,False,0,False,False,0,83,0.1
3506,7588,38.71782810457516,-9.150565,0.985294384632563,1,0,0.985294384632563,None,None,3,True,False,0,False,False,0,83,0.2
3507,7589,38.71782810457516,-9.149521666666667,1.1133877645139587,1,0,1.1133877645139587,None,None,3,True,False,0,False,False,0,77,0.13333333333333333
3508,7590,38.71782810457516,-9.148478333333333,0.8719379315366007,1,0,0.8719379315366007,None,None,3,True,False,0,False,False,0,77,0.37777777777777777
3509,7591,38.71782810457516,-9.147435,1.2168874111563441,1,0,1.2168874111563441,None,None,3,True,False,0,False,False,0,53,0.26666666666666666
3510,7592,38.71782810457516,-9.146391666666668,1.3300083031514436,1,0,1.3300083031514436,None,None,3,True,False,0,False,False,0,53,0.17777777777777778
3511,7593,38.71782810457516,-9.145348333333335,1.5423902651101746,1,0,1.5423902651101746,None,None,3,True,False,0,False,False,0,37,0.17777777777777778
3512,7594,38.71782810457516,-9.144305000000001,1.6487212707001282,1,0,1.6487212707001282,None,None,3,True,False,0,False,False,0,37,0.1111111111111111
3513,7595,38.71782810457516,-9.143261666666668,1.7300462601930244,1,0,1.7300462601930244,None,None,3,True,False,0,False,False,0,27,0.15555555555555556
3514,7596,38.71782810457516,-9.142218333333334,1.2259348596791446,1,0,1.2259348596791446,None,None,3,True,False,0,False,False,0,27,0.5
3515,7597,38.71782810457516,-9.141175,1.2628023432938014,1,0,1.2628023432938014,None,None,3,True,False,0,False,False,0,43,0.32222222222222224
3516,7598,38.71782810457516,-9.140131666666667,1.2628023432938014,1,0,1.2628023432938014,None,None,3,True,False,0,False,False,0,43,0.32222222222222224
3517,7599,38.71782810457516,-9.139088333333333,1.2079067331671705,1,0,1.2079067331671705,None,None,3,True,False,0,False,False,0,61,0.2
3518,7600,38.71782810457516,-9.138045,1.1300051861446105,1,0,1.1300051861446105,None,None,3,True,False,0,False,False,0,61,0.26666666666666666
3519,7601,38.71782810457516,-9.137001666666666,1.4112056986827322,1,0,1.4112056986827322,None,None,3,True,False,0,False,False,0,37,0.26666666666666666
3520,7602,38.71782810457516,-9.135958333333335,1.5423902651101746,1,0,1.5423902651101746,None,None,3,True,False,0,False,False,0,37,0.17777777777777778
3521,7603,38.71782810457516,-9.134915000000001,1.5567379785460764,1,0,1.5567379785460764,None,None,3,True,False,0,False,False,0,42,0.12222222222222222
3522,7604,38.71782810457516,-9.133871666666668,1.0205792623562102,1,0,1.0205792623562102,None,None,3,True,False,0,False,False,0,42,0.5444444444444444
3523,7605,38.71782810457516,-9.132828333333334,1.0571277447602363,1,0,1.0571277447602363,None,None,3,True,False,0,False,False,0,67,0.2777777777777778
3524,7606,38.71782810457516,-9.131785,1.0689391057472464,1,0,1.0689391057472464,None,None,3,True,False,0,False,False,0,67,0.26666666666666666
3525,7607,38.71782810457516,-9.130741666666667,0.9286029058931804,1,0,0.9286029058931804,None,None,3,True,False,0,False,False,0,87,0.2222222222222222
3526,7608,38.71782810457516,-9.129698333333334,0.9926199598197503,1,0,0.9926199598197503,None,None,3,True,False,0,False,False,0,87,0.15555555555555556
3527,7609,38.71782810457516,-9.128655,1.080882435882788,1,0,1.080882435882788,None,None,3,True,False,0,False,False,0,73,0.2
3528,7610,38.71782810457516,-9.127611666666667,1.1175190687418637,1,0,1.1175190687418637,None,None,3,True,False,0,False,False,0,73,0.16666666666666666
3529,7611,38.71782810457516,-9.126568333333333,1.1879417909488377,1,0,1.1879417909488377,None,None,3,True,False,0,False,False,0,58,0.24444444444444444
3530,7612,38.71782810457516,-9.125525,1.1879417909488377,1,0,1.1879417909488377,None,None,3,True,False,0,False,False,0,58,0.24444444444444444
3531,7613,38.71782810457516,-9.124481666666668,1.1553975044304527,1,0,1.1553975044304527,None,None,3,True,False,0,False,False,0,43,0.4111111111111111
3532,7614,38.71782810457516,-9.123438333333334,1.334943393244118,1,0,1.334943393244118,None,None,3,True,False,0,False,False,0,43,0.26666666666666666
3533,7615,38.71782810457516,-9.122395000000001,1.3201927884341202,1,0,1.3201927884341202,None,None,3,True,False,0,False,False,0,37,0.3333333333333333
3534,7616,38.71782810457516,-9.121351666666667,1.3498588075760032,1,0,1.3498588075760032,None,None,3,True,False,0,False,False,0,37,0.3111111111111111
3535,7617,38.71782810457516,-9.120308333333334,1.300778541076544,1,0,1.300778541076544,None,None,3,True,False,0,False,False,0,17,0.5333333333333333
3536,7618,38.71782810457516,-9.119265,1.7953234221581906,1,0,1.7953234221581906,None,None,3,True,False,0,False,False,0,17,0.2111111111111111
3537,7619,38.71782810457516,-9.118221666666667,1.7526187730254905,1,0,1.7526187730254905,None,None,3,True,False,0,False,False,0,4,0.35555555555555557
3538,7620,38.71782810457516,-9.117178333333333,2.3657878870915057,1,0,2.3657878870915057,None,None,3,True,False,0,False,False,0,4,0.05555555555555555
3539,7621,38.71782810457516,-9.116135,2.348328277426823,1,0,2.348328277426823,None,None,3,True,False,0,False,False,0,0,0.1
3540,7622,38.71782810457516,-9.115091666666666,2.4550525054050474,1,0,2.4550525054050474,None,None,3,True,False,0,False,False,0,0,0.05555555555555555
3541,7623,38.71782810457516,-9.114048333333333,2.4550525054050474,1,0,2.4550525054050474,None,None,3,True,False,0,False,False,0,0,0.05555555555555555
3542,7624,38.71782810457516,-9.113005000000001,2.595304118306806,1,0,2.595304118306806,None,None,3,True,False,0,False,False,0,0,0
3543,7625,38.71782810457516,-9.111961666666668,2.595304118306806,1,0,2.595304118306806,None,None,3,True,False,0,False,False,0,0,0
3544,7626,38.71782810457516,-9.110918333333334,2.595304118306806,1,0,2.595304118306806,None,None,3,True,False,0,False,False,0,0,0
3545,7627,38.71782810457516,-9.109875,2.595304118306806,1,0,2.595304118306806,None,None,3,True,False,0,False,False,0,0,0
3546,7628,38.71782810457516,-9.108831666666667,2.595304118306806,1,0,2.595304118306806,None,None,3,True,False,0,False,False,0,0,0
3547,7629,38.71782810457516,-9.107788333333334,2.595304118306806,1,0,2.595304118306806,None,None,3,True,False,0,False,False,0,0,0
3548,7630,38.71782810457516,-9.106745,2.595304118306806,1,0,2.595304118306806,None,None,3,True,False,0,False,True,0,0,0
3549,7674,38.718638562091506,-9.217338333333334,1.0377314546247354,1,0,1.0377314546247354,None,None,3,True,False,0,False,False,0,45,0.5
3550,7675,38.718638562091506,-9.216295,0.8126884872234603,1,0,0.8126884872234603,None,None,3,True,False,0,False,False,0,57,0.6333333333333333
3551,7676,38.718638562091506,-9.215251666666667,1.1092717331123536,1,0,1.1092717331123536,None,None,3,True,False,0,False,False,0,57,0.32222222222222224
3552,7677,38.718638562091506,-9.214208333333335,1.0396549600145175,1,0,1.0396549600145175,None,None,3,True,False,0,False,False,0,76,0.2111111111111111
3553,7678,38.718638562091506,-9.213165000000002,1.0630170206278968,1,0,1.0630170206278968,None,None,3,True,False,0,False,False,0,76,0.18888888888888888
3554,7679,38.718638562091506,-9.212121666666668,0.9852943846325632,1,0,0.9852943846325632,None,None,3,True,False,0,False,False,0,89,0.14444444444444443
3555,7680,38.718638562091506,-9.211078333333335,0.974407265251489,1,0,0.974407265251489,None,None,3,True,False,0,False,False,0,89,0.15555555555555556
3556,7681,38.718638562091506,-9.210035000000001,0.9286029058931804,1,0,0.9286029058931804,None,None,3,True,False,0,False,False,0,99,0.1111111111111111
3557,7682,38.718638562091506,-9.208991666666668,0.7860453895188958,1,0,0.7860453895188958,None,None,3,True,False,0,False,False,0,99,0.2777777777777778
3558,7683,38.718638562091506,-9.207948333333334,0.7802443429607466,1,0,0.7802443429607466,None,None,3,True,False,0,False,False,0,113,0.15555555555555556
3559,7684,38.718638562091506,-9.206905,0.6828490312934405,1,0,0.6828490312934405,None,None,3,True,False,0,False,False,0,113,0.28888888888888886
3560,7685,38.718638562091506,-9.205861666666667,0.6853827910309876,1,0,0.6853827910309876,None,None,3,True,False,0,False,False,0,127,0.15555555555555556
3561,7686,38.718638562091506,-9.204818333333334,0.5549435462438714,1,0,0.5549435462438714,None,None,3,True,False,0,False,False,0,127,0.36666666666666664
3562,7687,38.718638562091506,-9.203775,0.5549435462438713,1,0,0.5549435462438713,None,None,3,True,False,0,False,False,0,145,0.2
3563,7688,38.718638562091506,-9.202731666666669,0.48030530108979935,1,0,0.48030530108979935,None,None,3,True,False,0,False,False,0,145,0.34444444444444444
3564,7689,38.718638562091506,-9.201688333333335,0.4892827113167312,1,0,0.4892827113167312,None,None,3,True,False,0,False,False,0,161,0.17777777777777778
3565,7690,38.718638562091506,-9.200645000000002,0.4947495006964534,1,0,0.4947495006964534,None,None,3,True,False,0,False,False,0,161,0.16666666666666666
3566,7691,38.718638562091506,-9.199601666666668,0.4394540041764551,1,0,0.4394540041764551,None,None,3,True,False,0,False,False,0,175,0.15555555555555556
3567,7692,38.718638562091506,-9.198558333333335,0.4856717852477123,1,0,0.4856717852477123,None,None,3,True,False,0,False,False,0,175,0.05555555555555555
3568,7693,38.718638562091506,-9.197515000000001,0.4394540041764551,1,0,0.4394540041764551,None,None,3,True,False,0,False,False,0,175,0.15555555555555556
3569,7694,38.718638562091506,-9.196471666666667,0.32919298780790557,1,0,0.32919298780790557,None,None,2,True,False,0,False,False,0,181,0.3888888888888889
3570,7695,38.718638562091506,-9.195428333333334,0.4680129749207043,1,0,0.4680129749207043,None,None,3,True,False,0,False,False,0,161,0.2222222222222222
3571,7696,38.718638562091506,-9.194385,0.40506663129016274,1,0,0.40506663129016274,None,None,3,True,False,0,False,False,0,161,0.36666666666666664
3572,7697,38.718638562091506,-9.193341666666667,0.4767606286689698,1,0,0.4767606286689698,None,None,3,True,False,0,False,False,0,153,0.2777777777777778
3573,7698,38.718638562091506,-9.192298333333333,0.4509962310913543,1,0,0.4509962310913543,None,None,3,True,False,0,False,False,0,153,0.3333333333333333
3574,7699,38.718638562091506,-9.191255000000002,0.41570567639971095,1,0,0.41570567639971095,None,None,3,True,False,0,False,False,0,157,0.37777777777777777
3575,7700,38.718638562091506,-9.190211666666668,0.41570567639971095,1,0,0.41570567639971095,None,None,3,True,False,0,False,False,0,157,0.37777777777777777
3576,7701,38.718638562091506,-9.189168333333335,0.4242605925773065,1,0,0.4242605925773065,None,None,3,True,False,0,False,False,0,156,0.36666666666666664
3577,7702,38.718638562091506,-9.188125000000001,0.484773225309542,1,0,0.484773225309542,None,None,3,True,False,0,False,False,0,156,0.23333333333333334
3578,7703,38.718638562091506,-9.187081666666668,0.595401971897774,1,0,0.595401971897774,None,None,3,True,False,0,False,False,0,141,0.16666666666666666
3579,7704,38.718638562091506,-9.186038333333334,0.6294159437780914,1,0,0.6294159437780914,None,None,3,True,False,0,False,False,0,141,0.1111111111111111
3580,7705,38.718638562091506,-9.184995,0.6904785504771092,1,0,0.6904785504771092,None,None,3,True,False,0,False,False,0,131,0.1111111111111111
3581,7706,38.718638562091506,-9.183951666666667,0.6981933148032712,1,0,0.6981933148032712,None,None,3,True,False,0,False,False,0,131,0.1
3582,7707,38.718638562091506,-9.182908333333334,0.7339904515356456,1,0,0.7339904515356456,None,None,3,True,False,0,False,False,0,122,0.13333333333333333
3583,7708,38.718638562091506,-9.181865,0.6423688596162827,1,0,0.6423688596162827,None,None,3,True,False,0,False,False,0,122,0.26666666666666666
3584,7709,38.718638562091506,-9.180821666666668,0.7933573871705559,1,0,0.7933573871705559,None,None,3,True,False,0,False,False,0,98,0.2777777777777778
3585,7710,38.718638562091506,-9.179778333333335,0.848050735980066,1,0,0.848050735980066,None,None,3,True,False,0,False,False,0,98,0.2111111111111111
3586,7711,38.718638562091506,-9.178735000000001,0.8187307530779818,1,0,0.8187307530779818,None,None,3,True,False,0,False,False,0,79,0.4222222222222222
3587,7712,38.718638562091506,-9.177691666666668,0.7408182206817179,1,0,0.7408182206817179,None,None,3,True,False,0,False,False,0,79,0.5222222222222223
3588,7713,38.718638562091506,-9.176648333333334,1.1092717331123538,1,0,1.1092717331123538,None,None,3,True,False,0,False,False,0,39,0.4888888888888889
3589,7714,38.718638562091506,-9.175605000000001,1.531007362980036,1,0,1.531007362980036,None,None,3,True,False,0,False,False,0,39,0.16666666666666666
3590,7715,38.718638562091506,-9.174561666666667,1.7754857972518394,1,0,1.7754857972518394,None,None,3,True,False,0,False,False,0,29,0.1111111111111111
3591,7716,38.718638562091506,-9.173518333333334,1.1639877810237274,1,0,1.1639877810237274,None,None,3,True,False,0,False,False,0,29,0.5333333333333333
3592,7717,38.718638562091506,-9.172475,1.2079067331671705,1,0,1.2079067331671705,None,None,3,True,False,0,False,False,0,49,0.3111111111111111
3593,7718,38.718638562091506,-9.171431666666667,0.8751733190429474,1,0,0.8751733190429474,None,None,3,True,False,0,False,False,0,49,0.6333333333333333
3594,7719,38.718638562091506,-9.170388333333333,0.6592406302004437,1,0,0.6592406302004437,None,None,3,True,False,0,False,False,0,94,0.5
3595,7720,38.718638562091506,-9.169345000000002,0.9512294245007139,1,0,0.9512294245007139,None,None,3,True,False,0,False,False,0,94,0.13333333333333333
3596,7721,38.718638562091506,-9.168301666666668,0.9600780067974645,1,0,0.9600780067974645,None,None,3,True,False,0,False,False,0,99,0.07777777777777778
3597,7722,38.718638562091506,-9.167258333333335,0.9816518956846598,1,0,0.9816518956846598,None,None,3,True,False,0,False,False,0,99,0.05555555555555555
3598,7723,38.718638562091506,-9.166215000000001,0.9780228724846005,1,0,0.9780228724846005,None,None,3,True,False,0,False,False,0,97,0.07777777777777778
3599,7724,38.718638562091506,-9.165171666666668,0.9889503892939222,1,0,0.9889503892939222,None,None,3,True,False,0,False,False,0,97,0.06666666666666667
3600,7725,38.718638562091506,-9.164128333333334,0.9547590287126507,1,0,0.9547590287126507,None,None,3,True,False,0,False,False,0,102,0.05555555555555555
3601,7726,38.718638562091506,-9.163085,0.9234583046514374,1,0,0.9234583046514374,None,None,3,True,False,0,False,False,0,102,0.08888888888888889
3602,7727,38.718638562091506,-9.162041666666667,0.8931837403826877,1,0,0.8931837403826877,None,None,3,True,False,0,False,False,0,108,0.06666666666666667
3603,7728,38.718638562091506,-9.160998333333334,0.8639016943868754,1,0,0.8639016943868754,None,None,3,True,False,0,False,False,0,108,0.1
3604,7729,38.718638562091506,-9.159955,0.9268848621544883,1,0,0.9268848621544883,None,None,3,True,False,0,False,False,0,104,0.06666666666666667
3605,7730,38.718638562091506,-9.158911666666667,0.8202483258655345,1,0,0.8202483258655345,None,None,3,True,False,0,False,False,0,104,0.18888888888888888
3606,7731,38.718638562091506,-9.157868333333335,0.9600780067974645,1,0,0.9600780067974645,None,None,3,True,False,0,False,False,0,87,0.18888888888888888
3607,7732,38.718638562091506,-9.156825000000001,0.9081948814191956,1,0,0.9081948814191956,None,None,3,True,False,0,False,False,0,87,0.24444444444444444
3608,7733,38.718638562091506,-9.155781666666668,1.0990481032089408,1,0,1.0990481032089408,None,None,3,True,False,0,False,False,0,70,0.2111111111111111
3609,7734,38.718638562091506,-9.154738333333334,1.228207212800567,1,0,1.228207212800567,None,None,3,True,False,0,False,False,0,70,0.1
3610,7735,38.718638562091506,-9.153695,1.0689391057472462,1,0,1.0689391057472462,None,None,3,True,False,0,False,False,0,79,0.15555555555555556
3611,7736,38.718638562091506,-9.152651666666667,1.1683068401999093,1,0,1.1683068401999093,None,None,3,True,False,0,False,False,0,79,0.06666666666666667
3612,7737,38.718638562091506,-9.151608333333334,1.045446894714042,1,0,1.045446894714042,None,None,3,True,False,0,False,False,0,85,0.12222222222222222
3613,7738,38.718638562091506,-9.150565,0.9459594689067654,1,0,0.9459594689067654,None,None,3,True,False,0,False,False,0,85,0.2222222222222222
3614,7739,38.718638562091506,-9.149521666666667,1.138406673133802,1,0,1.138406673133802,None,None,3,True,False,0,False,False,0,65,0.2222222222222222
3615,7740,38.718638562091506,-9.148478333333333,1.113387764513959,1,0,1.113387764513959,None,None,3,True,False,0,False,False,0,65,0.24444444444444444
3616,7741,38.718638562091506,-9.147435,1.1945598339964232,1,0,1.1945598339964232,None,None,3,True,False,0,False,False,0,43,0.37777777777777777
3617,7742,38.718638562091506,-9.146391666666668,1.5596234976067807,1,0,1.5596234976067807,None,None,3,True,False,0,False,False,0,43,0.1111111111111111
3618,7743,38.718638562091506,-9.145348333333335,1.5538577980945056,1,0,1.5538577980945056,None,None,3,True,False,0,False,False,0,41,0.13333333333333333
3619,7744,38.718638562091506,-9.144305000000001,1.5197084671249852,1,0,1.5197084671249852,None,None,3,True,False,0,False,False,0,41,0.15555555555555556
3620,7745,38.718638562091506,-9.143261666666668,1.6487212707001282,1,0,1.6487212707001282,None,None,3,True,False,0,False,False,0,37,0.1111111111111111
3621,7746,38.718638562091506,-9.142218333333334,1.2488488690016821,1,0,1.2488488690016821,None,None,3,True,False,0,False,False,0,37,0.3888888888888889
3622,7747,38.718638562091506,-9.141175,0.8081860694795718,1,0,0.8081860694795718,None,None,3,True,False,0,False,False,0,72,0.5
3623,7748,38.718638562091506,-9.140131666666667,0.9654266169957392,1,0,0.9654266169957392,None,None,3,True,False,0,False,False,0,72,0.32222222222222224
3624,7749,38.718638562091506,-9.139088333333333,1.2887898840204817,1,0,1.2887898840204817,None,None,3,True,False,0,False,False,0,54,0.2
3625,7750,38.718638562091506,-9.138045,1.3031896220200032,1,0,1.3031896220200032,None,None,3,True,False,0,False,False,0,54,0.18888888888888888
3626,7751,38.718638562091506,-9.137001666666666,1.4164420774675812,1,0,1.4164420774675812,None,None,3,True,False,0,False,False,0,39,0.24444444444444444
3627,7752,38.718638562091506,-9.135958333333335,1.5481134135283814,1,0,1.5481134135283814,None,None,3,True,False,0,False,False,0,39,0.15555555555555556
3628,7753,38.718638562091506,-9.134915000000001,1.3300083031514436,1,0,1.3300083031514436,None,None,3,True,False,0,False,False,0,53,0.17777777777777778
3629,7754,38.718638562091506,-9.133871666666668,1.0415820307515464,1,0,1.0415820307515464,None,None,3,True,False,0,False,False,0,53,0.4222222222222222
3630,7755,38.718638562091506,-9.132828333333334,0.6483443410015098,1,0,0.6483443410015098,None,None,3,True,False,0,False,False,0,91,0.5444444444444444
3631,7756,38.718638562091506,-9.131785,0.8559395234122653,1,0,0.8559395234122653,None,None,3,True,False,0,False,False,0,91,0.26666666666666666
3632,7757,38.718638562091506,-9.130741666666667,0.8559395234122653,1,0,0.8559395234122653,None,None,3,True,False,0,False,False,0,91,0.26666666666666666
3633,7758,38.718638562091506,-9.129698333333334,0.914947228730031,1,0,0.914947228730031,None,None,3,True,False,0,False,False,0,91,0.2
3634,7759,38.718638562091506,-9.128655,1.0828859245328388,1,0,1.0828859245328388,None,None,3,True,False,0,False,False,0,74,0.18888888888888888
3635,7760,38.718638562091506,-9.127611666666667,1.0949850834337438,1,0,1.0949850834337438,None,None,3,True,False,0,False,False,0,74,0.17777777777777778
3636,7761,38.718638562091506,-9.126568333333333,0.9690089008968629,1,0,0.9690089008968629,None,None,3,True,False,0,False,False,0,80,0.24444444444444444
3637,7762,38.718638562091506,-9.125525,0.8202483258655345,1,0,0.8202483258655345,None,None,3,True,False,0,False,False,0,80,0.4111111111111111
3638,7763,38.718638562091506,-9.124481666666668,1.0689391057472464,1,0,1.0689391057472464,None,None,3,True,False,0,False,False,0,67,0.26666666666666666
