set,min_dissim,mean_dissim,max_jaccard_top,mean_jaccard_top,mean_abs_diff
"('S01', 'S04', 'S06', 'S07')",0.07419174682647922,0.29237976316270087,0.7289473684210527,0.31960767471832235,0.1318224394435468
"('S01', 'S03', 'S07', 'S12')",0.07419174682647922,0.28311111121101806,0.7289473684210527,0.3492622670293766,0.16177533855729812
"('S01', 'S04', 'S07', 'S08')",0.07419174682647922,0.28217035009386093,0.7289473684210527,0.38740634041857197,0.09890779246715271
"('S01', 'S03', 'S07', 'S09')",0.07419174682647922,0.28205862314477914,0.7289473684210527,0.3506116655795653,0.16525530213745554
"('S01', 'S03', 'S06', 'S07')",0.07419174682647922,0.27386366841421295,0.7289473684210527,0.32059865511736435,0.13239236576139118
"('S01', 'S06', 'S07', 'S09')",0.07419174682647922,0.2684017950345122,0.7289473684210527,0.32626900873967507,0.177640123488121
"('S01', 'S03', 'S04', 'S07')",0.07419174682647922,0.26790821158930667,0.7289473684210527,0.37021897601766346,0.11740803029725509
"('S01', 'S05', 'S06', 'S07')",0.07419174682647922,0.2641036227916661,0.7289473684210527,0.3159860100452592,0.12524070726482334
"('S01', 'S03', 'S05', 'S07')",0.07419174682647922,0.2604879395013544,0.7289473684210527,0.36899293209841116,0.11065319648200035
"('S01', 'S04', 'S07', 'S12')",0.07419174682647922,0.2580289128956078,0.7289473684210527,0.3937190747508399,0.10719742618416227
"('S01', 'S06', 'S07', 'S08')",0.07419174682647922,0.25586447737052354,0.7289473684210527,0.3219980526884944,0.16371635996625786
"('S01', 'S04', 'S07', 'S09')",0.07419174682647922,0.25580853601305265,0.7289473684210527,0.3946510409830313,0.11058167189334506
"('S01', 'S05', 'S07', 'S08')",0.07419174682647922,0.25549909854161434,0.7289473684210527,0.3853121000139364,0.09802306338156837
"('S01', 'S06', 'S07', 'S12')",0.07419174682647922,0.2550275636808944,0.7289473684210527,0.3254945955948545,0.17413925889999735
"('S01', 'S02', 'S04', 'S07')",0.07419174682647922,0.25368959624767395,0.7289473684210527,0.3606382468177601,0.11797453668806762
"('S01', 'S02', 'S07', 'S08')",0.07419174682647922,0.25042413179649303,0.7289473684210527,0.3612598318011558,0.149756179638662
"('S01', 'S05', 'S07', 'S09')",0.07419174682647922,0.24912672545601133,0.7289473684210527,0.39192700612905124,0.1115636430560288
"('S01', 'S05', 'S07', 'S12')",0.07419174682647922,0.244035034267994,0.7289473684210527,0.39099580869292305,0.10810717417390459
"('S01', 'S02', 'S03', 'S07')",0.07419174682647922,0.24172308378840446,0.7289473684210527,0.363513689359468,0.12017495479329814
"('S01', 'S02', 'S05', 'S07')",0.07419174682647922,0.2404416632288887,0.7289473684210527,0.3566279246923416,0.11161115802295592
"('S01', 'S02', 'S07', 'S09')",0.07419174682647922,0.24015835943338237,0.7289473684210527,0.36984502377306255,0.16367299917672087
"('S01', 'S07', 'S08', 'S09')",0.07419174682647922,0.23759227452223852,0.7853260869565217,0.4258737745477954,0.11202794735541122
"('S01', 'S02', 'S07', 'S12')",0.07419174682647922,0.23570695102096761,0.7289473684210527,0.3690570538322003,0.16017907857240146
"('S01', 'S02', 'S06', 'S07')",0.07419174682647922,0.17932537109140811,0.7289473684210527,0.42916216976320354,0.12210662493415302
"('S04', 'S05', 'S06', 'S08')",0.06974858816969687,0.3833416850702017,0.93519882179676,0.39661611457969115,0.16748633122425585
"('S04', 'S05', 'S06', 'S11')",0.06974858816969687,0.38031012780552353,0.93519882179676,0.42351110308933837,0.13934431340770906
"('S04', 'S05', 'S06', 'S09')",0.06974858816969687,0.3741181740464591,0.93519882179676,0.40434797934377614,0.17942959987468088
"('S04', 'S05', 'S06', 'S12')",0.06974858816969687,0.3728320280741273,0.93519882179676,0.4035491501284532,0.17616625280857565
"('S02', 'S04', 'S05', 'S06')",0.06974858816969687,0.36750832083275786,0.93519882179676,0.3114077010949257,0.1450809674106713
"('S02', 'S04', 'S05', 'S08')",0.06974858816969687,0.3654980854094716,0.93519882179676,0.4100458751649832,0.15439828884593457
"('S03', 'S04', 'S05', 'S06')",0.06974858816969687,0.342709997785953,0.93519882179676,0.39154608741866254,0.14719508801652917
"('S02', 'S04', 'S05', 'S12')",0.06974858816969687,0.3411081613275011,0.93519882179676,0.42127958983842967,0.16307821043025436
"('S02', 'S04', 'S05', 'S11')",0.06974858816969687,0.33735160281326004,0.93519882179676,0.43738168836910046,0.12666287376187785
"('S02', 'S04', 'S05', 'S09')",0.06974858816969687,0.33347148435862983,0.93519882179676,0.4220919758497943,0.16633461351255532
"('S04', 'S05', 'S06', 'S07')",0.06974858816969687,0.33020053309259456,0.93519882179676,0.3161804548994765,0.1329842809843148
"('S01', 'S04', 'S05', 'S06')",0.06974858816969687,0.3254651651116015,0.93519882179676,0.3250148681375777,0.13313354990762902
"('S02', 'S04', 'S05', 'S07')",0.06974858816969687,0.301237931545562,0.93519882179676,0.3435726837522104,0.11982562156944404
"('S03', 'S04', 'S05', 'S08')",0.06974858816969687,0.29922567264070776,0.93519882179676,0.58052083749071,0.14782292860945095
"('S02', 'S03', 'S04', 'S05')",0.06974858816969687,0.2981661590734451,0.93519882179676,0.40862910313339684,0.13584981499771073
"('S04', 'S05', 'S07', 'S08')",0.06974858816969687,0.2834124364469751,0.93519882179676,0.467223432253488,0.09839239429885745
"('S01', 'S04', 'S05', 'S08')",0.06974858816969687,0.28033032830995774,0.93519882179676,0.4776371584845982,0.08926091246419166
"('S01', 'S02', 'S04', 'S05')",0.06974858816969687,0.27967238609413014,0.93519882179676,0.3534631075039945,0.11968689527442777
"('S04', 'S05', 'S08', 'S09')",0.06974858816969687,0.270199657405814,0.93519882179676,0.6704932571840017,0.09548519047272536
"('S03', 'S04', 'S05', 'S12')",0.06974858816969687,0.26917570114794154,0.93519882179676,0.5901867040051821,0.15650285019377075
"('S04', 'S05', 'S07', 'S12')",0.06974858816969687,0.2674607891384002,0.93519882179676,0.4737113148586216,0.10703276118212444
"('S04', 'S05', 'S07', 'S09')",0.06974858816969687,0.26711699968208125,0.93519882179676,0.4745470972504118,0.11033890831558923
"('S04', 'S05', 'S08', 'S11')",0.06974858816969687,0.2650013469665259,0.93519882179676,0.6475108362114592,0.08141627292698438
"('S03', 'S04', 'S05', 'S07')",0.06974858816969687,0.2632119792920896,0.93519882179676,0.4485865856800532,0.11517112291274444
"('S04', 'S05', 'S07', 'S11')",0.06974858816969687,0.25647720832141496,0.93519882179676,0.49358426832484587,0.07679024189347572
"('S03', 'S04', 'S05', 'S09')",0.06974858816969687,0.2560351277004167,0.93519882179676,0.5915605186258731,0.15974529625190972
"('S01', 'S04', 'S05', 'S12')",0.06974858816969687,0.2510037308402139,0.93519882179676,0.4865822115331211,0.09725131274085075
"('S01', 'S04', 'S05', 'S09')",0.06974858816969687,0.24213074922070932,0.93519882179676,0.48763400888015296,0.10054836267667451
"('S01', 'S03', 'S04', 'S05')",0.06974858816969687,0.23262660959209125,0.93519882179676,0.45909684315170063,0.11464530577797899
"('S04', 'S05', 'S11', 'S12')",0.06974858816969687,0.23187992427005233,0.93519882179676,0.6538006456434788,0.08703282805833436
"('S01', 'S04', 'S05', 'S11')",0.06974858816969687,0.22775239583069518,0.93519882179676,0.5053296644955243,0.06890857369217473
"('S04', 'S05', 'S09', 'S11')",0.06974858816969687,0.21730131980852907,0.93519882179676,0.6546931028009705,0.0900400648308487
"('S03', 'S04', 'S05', 'S11')",0.06974858816969687,0.21298119566369866,0.93519882179676,0.6318735499506403,0.11539819828907134
"('S01', 'S04', 'S05', 'S07')",0.06974858816969687,0.1998982136320161,0.93519882179676,0.4486590678208198,0.06416980819960073
"('S06', 'S08', 'S11', 'S12')",0.05483008190017802,0.3685242937604474,0.8074277854195323,0.31803379422249234,0.19014722554475547
"('S02', 'S08', 'S11', 'S12')",0.05483008190017802,0.363156937012031,0.8074277854195323,0.33305613010574164,0.1770228772410791
"('S04', 'S06', 'S08', 'S12')",0.05483008190017802,0.3623623031947817,0.8074277854195323,0.384558760220096,0.1883141422940611
"('S02', 'S04', 'S08', 'S12')",0.05483008190017802,0.3488600504369024,0.8074277854195323,0.40090906439565144,0.1748954688300114
"('S02', 'S05', 'S08', 'S12')",0.05483008190017802,0.3230080350365182,0.8074277854195323,0.3992961892708638,0.17717518365050555
"('S05', 'S06', 'S08', 'S12')",0.05483008190017802,0.321482080442148,0.8074277854195323,0.3833345425476636,0.19037550360094357
"('S01', 'S08', 'S11', 'S12')",0.05483008190017802,0.3120383352457984,0.8074277854195323,0.38934274388474965,0.10357583427284613
"('S03', 'S04', 'S08', 'S12')",0.05483008190017802,0.3099455215857231,0.8074277854195323,0.5392242325124851,0.17087433011938002
"('S03', 'S06', 'S08', 'S12')",0.05483008190017802,0.30930523632655904,0.8074277854195323,0.33207197027734825,0.22322188409124796
"('S07', 'S08', 'S11', 'S12')",0.05483008190017802,0.3050977381658896,0.8074277854195323,0.3795603841656223,0.11605290594495042
"('S03', 'S08', 'S11', 'S12')",0.05483008190017802,0.3049900060392675,0.8074277854195323,0.46758052963463564,0.17047518966983408
"('S02', 'S03', 'S08', 'S12')",0.05483008190017802,0.30235256585789816,0.8074277854195323,0.35030673659556966,0.21143370241458434
"('S01', 'S03', 'S08', 'S12')",0.05483008190017802,0.2952936215928764,0.8074277854195323,0.3891131142664577,0.17453645029632278
"('S03', 'S07', 'S08', 'S12')",0.05483008190017802,0.2902135817222461,0.8074277854195323,0.3805658932463614,0.17965767090189147
"('S03', 'S05', 'S08', 'S12')",0.05483008190017802,0.289921167116172,0.8074277854195323,0.5403956355938636,0.17276258978973116
"('S01', 'S04', 'S08', 'S12')",0.05483008190017802,0.28701408875189693,0.8074277854195323,0.46133598859327335,0.09984468732925089
"('S04', 'S07', 'S08', 'S12')",0.05483008190017802,0.2866338990640721,0.8074277854195323,0.45065104424406416,0.11298905886007915
"('S01', 'S06', 'S08', 'S12')",0.05483008190017802,0.2843375326917418,0.8074277854195323,0.3138468507014934,0.18875061518225647
"('S04', 'S08', 'S11', 'S12')",0.05483008190017802,0.28379220050037146,0.8074277854195323,0.5815635990270323,0.0873871820810909
"('S01', 'S02', 'S08', 'S12')",0.05483008190017802,0.2761359219181174,0.8074277854195323,0.34344684067139736,0.17486105189121007
"('S01', 'S05', 'S08', 'S12')",0.05483008190017802,0.2680624143510548,0.8074277854195323,0.4601018077401326,0.1055689481815897
"('S02', 'S06', 'S08', 'S12')",0.05483008190017802,0.267900083196566,0.8074277854195323,0.3119010460062572,0.2163907755838286
"('S05', 'S08', 'S11', 'S12')",0.05483008190017802,0.26617331306377034,0.8074277854195323,0.5826570177128306,0.09514917607244495
"('S04', 'S05', 'S08', 'S12')",0.05483008190017802,0.2638724133665683,0.93519882179676,0.673539541658062,0.09194138602798914
"('S02', 'S07', 'S08', 'S12')",0.05483008190017802,0.2620360577989208,0.8074277854195323,0.3355194533711643,0.17959518165702967
"('S06', 'S07', 'S08', 'S12')",0.05483008190017802,0.25340749110210614,0.8074277854195323,0.3069754739149433,0.19319674972974557
"('S05', 'S07', 'S08', 'S12')",0.05483008190017802,0.2523163609034548,0.8074277854195323,0.4494651656352833,0.11593291039750421
"('S01', 'S07', 'S08', 'S12')",0.05483008190017802,0.21917694510170704,0.8074277854195323,0.42894447509235806,0.10824662538865652
"('S06', 'S09', 'S11', 'S12')",0.031008019339564097,0.3584676415131881,0.9553571428571429,0.3437485357454351,0.1944081782393111
"('S04', 'S06', 'S09', 'S12')",0.031008019339564097,0.3518830353369796,0.9553571428571429,0.4137968444308912,0.19364468763950662
"('S05', 'S06', 'S09', 'S12')",0.031008019339564097,0.3309922535795514,0.9553571428571429,0.4119428323091143,0.1975727491946572
"('S02', 'S09', 'S11', 'S12')",0.031008019339564097,0.3302971947376725,0.9553571428571429,0.3630851075494104,0.18127688595183047
"('S02', 'S04', 'S09', 'S12')",0.031008019339564097,0.3155776925520012,0.9553571428571429,0.4344613845271727,0.18021907019165265
"('S02', 'S05', 'S09', 'S12')",0.031008019339564097,0.3097151181468224,0.9553571428571429,0.4322187149530406,0.18436548526041496
"('S03', 'S06', 'S09', 'S12')",0.031008019339564097,0.3037580662970054,0.9553571428571429,0.36164412634594273,0.23078141252439802
"('S07', 'S09', 'S11', 'S12')",0.031008019339564097,0.28796916017747876,0.9553571428571429,0.4048669259214039,0.12031710400581284
"('S01', 'S06', 'S09', 'S12')",0.031008019339564097,0.2837813285132308,0.9553571428571429,0.3423761760304797,0.19567522618543068
"('S03', 'S07', 'S09', 'S12')",0.031008019339564097,0.27759448595154124,0.9553571428571429,0.4097298495477946,0.18722044470134835
"('S06', 'S07', 'S09', 'S12')",0.031008019339564097,0.2747554292479496,0.9553571428571429,0.33283161384529864,0.20078042453716868
"('S02', 'S03', 'S09', 'S12')",0.031008019339564097,0.2740023058012454,0.9553571428571429,0.38419312858489024,0.21898628686393018
"('S02', 'S06', 'S09', 'S12')",0.031008019339564097,0.27351685705646167,0.9553571428571429,0.3424796216244998,0.22396426104114067
"('S01', 'S09', 'S11', 'S12')",0.031008019339564097,0.273005614933033,0.9553571428571429,0.41732247103916215,0.10718096852945964
"('S04', 'S07', 'S09', 'S12')",0.031008019339564097,0.2690827054651187,0.9553571428571429,0.47948092868769804,0.11832284957183146
"('S03', 'S04', 'S09', 'S12')",0.031008019339564097,0.2654992198113725,0.9553571428571429,0.5717701330943583,0.1761839744568593
"('S03', 'S05', 'S09', 'S12')",0.031008019339564097,0.2654643063370269,0.9553571428571429,0.5723117417263922,0.1799389343754786
"('S03', 'S09', 'S11', 'S12')",0.031008019339564097,0.2609663198754597,0.9553571428571429,0.4966030875286564,0.17471524135642347
"('S01', 'S03', 'S09', 'S12')",0.031008019339564097,0.2607703834978169,0.9553571428571429,0.42095025596652197,0.18144016029153073
"('S02', 'S07', 'S09', 'S12')",0.031008019339564097,0.26058090591766503,0.9553571428571429,0.3656898292222457,0.1871719124806485
"('S05', 'S07', 'S09', 'S12')",0.031008019339564097,0.25475460829970686,0.9553571428571429,0.4776652556295728,0.12313340135752461
"('S01', 'S02', 'S09', 'S12')",0.031008019339564097,0.2527766277125073,0.9553571428571429,0.37629040192110974,0.18177871891058003
"('S01', 'S05', 'S09', 'S12')",0.031008019339564097,0.24859651942295236,0.9553571428571429,0.49097508313305305,0.11211037533736118
"('S01', 'S04', 'S09', 'S12')",0.031008019339564097,0.24755875282858908,0.9553571428571429,0.49283905843553827,0.10451941423675427
"('S05', 'S09', 'S11', 'S12')",0.031008019339564097,0.2372069700669196,0.9553571428571429,0.6107157092997076,0.09902694491959792
"('S04', 'S09', 'S11', 'S12')",0.031008019339564097,0.2348364165083151,0.9553571428571429,0.6102520850632537,0.08939825067997574
"('S04', 'S05', 'S09', 'S12')",0.031008019339564097,0.23448345475917487,0.9553571428571429,0.7051215759327915,0.09688874752603195
"('S06', 'S08', 'S09', 'S12')",0.031008019339564097,0.22671594130458816,0.9553571428571429,0.4881519382217489,0.17544695871197305
"('S02', 'S08', 'S09', 'S12')",0.031008019339564097,0.22366041986060592,0.9553571428571429,0.5070476853312541,0.1619090636920024
"('S04', 'S08', 'S09', 'S12')",0.031008019339564097,0.2207184243671989,0.9553571428571429,0.7140659117999429,0.07102528860946529
"('S03', 'S08', 'S09', 'S12')",0.031008019339564097,0.21242753937919068,0.9553571428571429,0.6165487660546872,0.16003673433291823
"('S01', 'S07', 'S09', 'S12')",0.031008019339564097,0.2115488151820446,0.9553571428571429,0.45706560065418306,0.11517448175813748
"('S05', 'S08', 'S09', 'S12')",0.031008019339564097,0.20143253142855888,0.9553571428571429,0.7137393239465938,0.08065035325775495
"('S08', 'S09', 'S11', 'S12')",0.031008019339564097,0.19531265890162086,0.9553571428571429,0.6336781585042529,0.06510761897418484
"('S01', 'S08', 'S09', 'S12')",0.031008019339564097,0.19080028993901765,0.9553571428571429,0.5609283560141971,0.08043006995759173
"('S07', 'S08', 'S09', 'S12')",0.031008019339564097,0.180121130829761,0.9553571428571429,0.5498044808360071,0.09481601906730973
