set,min_dissim,mean_dissim,max_jaccard_top,mean_jaccard_top,mean_abs_diff,table,n_candidates,min_cri_iqr
"('S02', 'S05', 'S07', 'S09')",0.08658141059058544,0.15142984794057546,0.7312252964426877,0.6396359484613368,0.09806329552464094,T1g,10,0.20785747670623045
"('S02', 'S05', 'S07', 'S11')",0.08658141059058544,0.15857664667664262,0.7613941018766756,0.6544234767051768,0.08238123106517217,T1g,10,0.20785747670623045
"('S02', 'S05', 'S07', 'S12')",0.08658141059058544,0.12820529322192853,0.8124137931034483,0.6881375233462896,0.08456000201043688,T1g,10,0.20785747670623045
"('S02', 'S05', 'S08', 'S09')",0.12152601078917791,0.20218966521998138,0.6781609195402298,0.5951684360469043,0.1028639145586444,T1g,10,0.20785747670623045
"('S02', 'S05', 'S08', 'S11')",0.12152601078917791,0.2108300432333864,0.7613941018766756,0.6477777322125471,0.08652411364461672,T1g,10,0.20785747670623045
"('S02', 'S05', 'S08', 'S12')",0.10166634113528061,0.17109875168100874,0.8124137931034483,0.6710554979274722,0.08701165018237006,T1g,10,0.20785747670623045
"('S02', 'S05', 'S09', 'S11')",0.12152601078917791,0.21128997700533547,0.7613941018766756,0.6164524155139285,0.1009798658945416,T1g,10,0.20785747670623045
"('S02', 'S05', 'S09', 'S12')",0.08956168491089811,0.16677487905195487,0.8124137931034483,0.6492499799050403,0.09962083502746555,T1g,10,0.20785747670623045
"('S02', 'S05', 'S11', 'S12')",0.12152601078917791,0.17373669791621504,0.8124137931034483,0.6938493830189202,0.08356927380821344,T1g,10,0.20785747670623045
"('S02', 'S06', 'S07', 'S08')",0.007029835021597819,0.15885223070285326,0.9043478260869565,0.6691912423741034,0.08173787975865335,T1g,10,0.20785747670623045
"('S02', 'S06', 'S07', 'S09')",0.007029835021597819,0.15273847486283731,0.9043478260869565,0.6874642393748317,0.09088363038922996,T1g,10,0.20785747670623045
"('S02', 'S06', 'S07', 'S11')",0.007029835021597819,0.1669532081159376,0.9043478260869565,0.6833926230938957,0.07800602702543631,T1g,10,0.20785747670623045
"('S02', 'S06', 'S07', 'S12')",0.007029835021597819,0.12745018262279573,0.9043478260869565,0.7133350445919069,0.07864694183086124,T1g,10,0.20785747670623045
"('S02', 'S06', 'S08', 'S09')",0.007029835021597819,0.20747873266558203,0.9043478260869565,0.61218215755992,0.09756584806942915,T1g,10,0.20785747670623045
"('S02', 'S06', 'S08', 'S11')",0.007029835021597819,0.2231870451960204,0.9043478260869565,0.645932309200787,0.08403050825107662,T1g,10,0.20785747670623045
"('S02', 'S06', 'S08', 'S12')",0.007029835021597819,0.17432408160521506,0.9043478260869565,0.6654384497726106,0.08298018864899018,T1g,10,0.20785747670623045
"('S02', 'S06', 'S09', 'S11')",0.007029835021597819,0.2230454366723954,0.9043478260869565,0.6267084454108529,0.09736633191794902,T1g,10,0.20785747670623045
"('S02', 'S06', 'S09', 'S12')",0.007029835021597819,0.169398666680587,0.9043478260869565,0.6557343846588628,0.09446944491103319,T1g,10,0.20785747670623045
"('S02', 'S06', 'S11', 'S12')",0.007029835021597819,0.18342842006188054,0.9043478260869565,0.681474643247967,0.08122234478745621,T1g,10,0.20785747670623045
"('S02', 'S07', 'S08', 'S09')",0.11011910683595838,0.17968309965546003,0.7312252964426877,0.5968029539502954,0.09243359697494329,T1g,10,0.20785747670623045
"('S02', 'S07', 'S08', 'S11')",0.12935380855266732,0.21767879509791044,0.7312252964426877,0.5926309306021612,0.09691426161252027,T1g,10,0.20785747670623045
"('S02', 'S07', 'S08', 'S12')",0.08923368688276223,0.15381453598275385,0.7312252964426877,0.6312677234748452,0.08053704058001372,T1g,10,0.20785747670623045
"('S02', 'S07', 'S09', 'S11')",0.11011910683595838,0.2162185969799303,0.7312252964426877,0.6009762933949445,0.10649601397718167,T1g,10,0.20785747670623045
"('S02', 'S07', 'S09', 'S12')",0.08923368688276223,0.14757053146377064,0.7312252964426877,0.649132884943815,0.08827222553984572,T1g,10,0.20785747670623045
"('S02', 'S07', 'S11', 'S12')",0.08923368688276223,0.18388766775707632,0.7312252964426877,0.636950968543918,0.0930411298721983,T1g,10,0.20785747670623045
"('S02', 'S08', 'S09', 'S11')",0.1697499140104295,0.25975394447199396,0.6262376237623762,0.5597084740958139,0.11131915215614067,T1g,10,0.20785747670623045
"('S02', 'S08', 'S09', 'S12')",0.08956168491089811,0.18174594085817075,0.6675126903553299,0.5974287847184968,0.09140412931129337,T1g,10,0.20785747670623045
"('S02', 'S08', 'S11', 'S12')",0.10166634113528061,0.2195566564288146,0.6675126903553299,0.6230686362404025,0.09551529718908702,T1g,10,0.20785747670623045
"('S02', 'S09', 'S11', 'S12')",0.08956168491089811,0.21928479922622213,0.6590909090909091,0.60343693691871,0.10744055518521484,T1g,10,0.20785747670623045
"('S04', 'S05', 'S06', 'S07')",0.024599646073380277,0.09626879788461584,0.8429172510518934,0.696088743399567,0.07047410169296844,T1g,10,0.20882382673839628
"('S04', 'S05', 'S06', 'S08')",0.024599646073380277,0.1629654301294644,0.8429172510518934,0.6899952752835121,0.07504483652049221,T1g,10,0.20882382673839628
"('S04', 'S05', 'S06', 'S09')",0.024599646073380277,0.15461443913391015,0.8429172510518934,0.6560265452617732,0.0894701382441445,T1g,10,0.20882382673839628
"('S04', 'S05', 'S06', 'S11')",0.024599646073380277,0.12604500233026206,0.8429172510518934,0.7375092422008495,0.051633439039440315,T1g,10,0.20882382673839628
"('S04', 'S05', 'S06', 'S12')",0.024599646073380277,0.1266983135227142,0.8429172510518934,0.7418720369011234,0.07254640646784143,T1g,10,0.20882382673839628
"('S04', 'S05', 'S07', 'S08')",0.024599646073380277,0.132321626881732,0.8429172510518934,0.6566015068265622,0.08442816560953335,T1g,10,0.20882382673839628
"('S04', 'S05', 'S07', 'S09')",0.024599646073380277,0.12265204629182269,0.8429172510518934,0.6502020033875406,0.09509939603097461,T1g,10,0.20882382673839628
"('S04', 'S05', 'S07', 'S11')",0.024599646073380277,0.11636999240018664,0.8429172510518934,0.6937625253376156,0.07527870128219998,T1g,10,0.20882382673839628
"('S04', 'S05', 'S07', 'S12')",0.024599646073380277,0.10202200806828754,0.8429172510518934,0.71725597233875,0.080864767280181,T1g,10,0.20882382673839628
"('S04', 'S05', 'S08', 'S09')",0.024599646073380277,0.17665018894865214,0.8429172510518934,0.6403010298654641,0.0984687878118171,T1g,10,0.20882382673839628
"('S04', 'S05', 'S08', 'S11')",0.024599646073380277,0.1718617143343545,0.8429172510518934,0.7216833197373419,0.07799035660848354,T1g,10,0.20882382673839628
"('S04', 'S05', 'S08', 'S12')",0.024599646073380277,0.1481537919047916,0.8429172510518934,0.7347404858122887,0.08188518819895317,T1g,10,0.20882382673839628
"('S04', 'S05', 'S09', 'S11')",0.024599646073380277,0.16816428106083559,0.8429172510518934,0.677786955507658,0.09285166006622063,T1g,10,0.20882382673839628
"('S04', 'S05', 'S09', 'S12')",0.024599646073380277,0.13967255223026998,0.8429172510518934,0.7003639202587914,0.09489992425186089,T1g,10,0.20882382673839628
"('S04', 'S05', 'S11', 'S12')",0.024599646073380277,0.13320551846682738,0.8429172510518934,0.7737363170789062,0.0747097327433029,T1g,10,0.20882382673839628
"('S04', 'S06', 'S07', 'S08')",0.09863085877130373,0.16565302751048516,0.7335092348284961,0.6349742897915064,0.08945504159089523,T1g,10,0.2137859227205321
"('S04', 'S06', 'S07', 'S09')",0.09863085877130373,0.1553819046250018,0.7335092348284961,0.6406762392611692,0.09900634342928404,T1g,10,0.2137859227205321
"('S04', 'S06', 'S07', 'S11')",0.09863085877130373,0.15616778525039887,0.8099173553719008,0.6653776166864683,0.08199010977618451,T1g,10,0.2137859227205321
"('S04', 'S06', 'S07', 'S12')",0.08923368688276223,0.13268812888007187,0.7566844919786097,0.6850994385445012,0.08603831963432573,T1g,10,0.2137859227205321
"('S04', 'S06', 'S08', 'S09')",0.09863085877130373,0.21336048780517036,0.7335092348284961,0.5999606963386136,0.10425733385632228,T1g,10,0.2137859227205321
"('S04', 'S06', 'S08', 'S11')",0.09863085877130373,0.21563994770790573,0.8099173553719008,0.6624838416857156,0.08658336374866386,T1g,10,0.2137859227205321
"('S04', 'S06', 'S08', 'S12')",0.09863085877130373,0.18280035323991506,0.7566844919786097,0.6717693826175606,0.08894033919929371,T1g,10,0.2137859227205321
"('S04', 'S06', 'S09', 'S11')",0.09863085877130373,0.21134097213881298,0.8099173553719008,0.6306889303647161,0.10032473862334845,T1g,10,0.2137859227205321
"('S04', 'S06', 'S09', 'S12')",0.08956168491089811,0.17371757126981946,0.7566844919786097,0.6494942699727476,0.10083514666914893,T1g,10,0.2137859227205321
"('S04', 'S06', 'S11', 'S12')",0.09863085877130373,0.1743184720234101,0.8099173553719008,0.7040075222680867,0.08344941625626606,T1g,10,0.2137859227205321
"('S04', 'S07', 'S08', 'S09')",0.10122771835833377,0.16444583457272566,0.6781609195402298,0.5928993948061275,0.09501413824662658,T1g,10,0.2137859227205321
"('S04', 'S07', 'S08', 'S11')",0.10122771835833377,0.18901267738747318,0.8099173553719008,0.6175003651642282,0.0953561725948977,T1g,10,0.2137859227205321
"('S04', 'S07', 'S08', 'S12')",0.08923368688276223,0.14117178739513137,0.7566844919786097,0.6459165583969338,0.08238624661510745,T1g,10,0.2137859227205321
"('S04', 'S07', 'S09', 'S11')",0.10122771835833377,0.18339511222402527,0.8099173553719008,0.6132746804259464,0.10534347616737132,T1g,10,0.2137859227205321
"('S04', 'S07', 'S09', 'S12')",0.08923368688276223,0.1307704158306806,0.7566844919786097,0.6512106723348384,0.09052698278275167,T1g,10,0.2137859227205321
"('S04', 'S07', 'S11', 'S12')",0.08923368688276223,0.1536586994962832,0.8099173553719008,0.6678017496411762,0.09115725682579834,T1g,10,0.2137859227205321
"('S04', 'S08', 'S09', 'S11')",0.12067937814807428,0.23016878509351313,0.8099173553719008,0.6065734000191717,0.10873538709316936,T1g,10,0.2137859227205321
"('S04', 'S08', 'S09', 'S12')",0.08956168491089811,0.1681841506025047,0.7566844919786097,0.6340731110018761,0.09222765930103832,T1g,10,0.2137859227205321
"('S04', 'S08', 'S11', 'S12')",0.10166634113528061,0.19256601354544556,0.8099173553719008,0.6884859562300168,0.09220019688952609,T1g,10,0.2137859227205321
"('S04', 'S09', 'S11', 'S12')",0.08956168491089811,0.18813678929738542,0.8099173553719008,0.6562832093772589,0.10453100609346612,T1g,10,0.2137859227205321
"('S05', 'S06', 'S07', 'S08')",0.08658141059058544,0.15907821901182195,0.7064935064935065,0.6294613145576564,0.08742781884335594,T1g,10,0.20882382673839628
"('S05', 'S06', 'S07', 'S09')",0.08658141059058544,0.15269958963775176,0.7064935064935065,0.634674096958436,0.09734812897941024,T1g,10,0.20882382673839628
"('S05', 'S06', 'S07', 'S11')",0.08658141059058544,0.16114138859495863,0.7613941018766756,0.647209574087413,0.082193534153169,T1g,10,0.20882382673839628
"('S05', 'S06', 'S07', 'S12')",0.08658141059058544,0.1297484424072266,0.8124137931034483,0.6843068217154563,0.08399039874717278,T1g,10,0.20882382673839628
"('S05', 'S06', 'S08', 'S09')",0.12895446895622642,0.2039315318776862,0.6781609195402298,0.596204191878802,0.10223575529904211,T1g,10,0.20882382673839628
"('S05', 'S06', 'S08', 'S11')",0.12895446895622642,0.21386691011223125,0.7613941018766756,0.6465614369295817,0.08642342401824199,T1g,10,0.20882382673839628
"('S05', 'S06', 'S08', 'S12')",0.10166634113528061,0.17311402582683566,0.8124137931034483,0.6732224036314373,0.08652905420473439,T1g,10,0.20882382673839628
"('S05', 'S06', 'S09', 'S11')",0.12895446895622642,0.2134604280545519,0.7613941018766756,0.6142773585396989,0.10053380719059209,T1g,10,0.20882382673839628
"('S05', 'S06', 'S09', 'S12')",0.08956168491089811,0.16792373736815325,0.8124137931034483,0.650458123917741,0.0987928699722551,T1g,10,0.20882382673839628
"('S05', 'S06', 'S11', 'S12')",0.12895446895622642,0.17618055645355357,0.8124137931034483,0.6928054759167578,0.08326877838623054,T1g,10,0.20882382673839628
"('S05', 'S07', 'S08', 'S09')",0.08658141059058544,0.1475218923197964,0.6781609195402298,0.603868165242327,0.08984960760265957,T1g,10,0.20882382673839628
"('S05', 'S07', 'S08', 'S11')",0.08658141059058544,0.17974465346635382,0.7613941018766756,0.6163032353041054,0.09205328077778897,T1g,10,0.20882382673839628
"('S05', 'S07', 'S08', 'S12')",0.08658141059058544,0.12399047365660676,0.8124137931034483,0.6620948543068216,0.07683200953386125,T1g,10,0.20882382673839628
"('S05', 'S07', 'S09', 'S11')",0.08658141059058544,0.1780195818143192,0.7613941018766756,0.6115883834969401,0.10240959264792805,T1g,10,0.20882382673839628
"('S05', 'S07', 'S09', 'S12')",0.08658141059058544,0.11748159560356919,0.8124137931034483,0.6668998011758429,0.08534175399917097,T1g,10,0.20882382673839628
"('S05', 'S07', 'S11', 'S12')",0.08658141059058544,0.14802579760098167,0.8124137931034483,0.6713249781858582,0.08783366686907594,T1g,10,0.20882382673839628
"('S05', 'S08', 'S09', 'S11')",0.13484369579825906,0.2180466137435727,0.7613941018766756,0.6071327409330872,0.10543813946631975,T1g,10,0.20882382673839628
"('S05', 'S08', 'S09', 'S12')",0.08956168491089811,0.14814868943515913,0.8124137931034483,0.6520078776858022,0.08667906641005128,T1g,10,0.20882382673839628
"('S05', 'S08', 'S11', 'S12')",0.10166634113528061,0.18018647070990979,0.8124137931034483,0.6942548226176206,0.08851324282539734,T1g,10,0.20882382673839628
"('S05', 'S09', 'S11', 'S12')",0.08956168491089811,0.17964973997326295,0.8124137931034483,0.6615629086959793,0.10121306032700285,T1g,10,0.20882382673839628
"('S06', 'S07', 'S08', 'S09')",0.11011910683595838,0.18039986805454067,0.7064935064935065,0.5954735119540374,0.09148571667871618,T1g,10,0.2146332713585093
"('S06', 'S07', 'S08', 'S11')",0.12935380855266732,0.21969056371813112,0.7064935064935065,0.5890494374910401,0.09649385094952069,T1g,10,0.2146332713585093
"('S06', 'S07', 'S08', 'S12')",0.08923368688276223,0.15480471186995626,0.7064935064935065,0.6310694313506545,0.07973472356575319,T1g,10,0.2146332713585093
"('S06', 'S07', 'S09', 'S11')",0.11011910683595838,0.21736394977052242,0.7064935064935065,0.5964360385925592,0.10573023423660732,T1g,10,0.2146332713585093
"('S06', 'S07', 'S09', 'S12')",0.08923368688276223,0.14769429152134472,0.7064935064935065,0.6479758311283602,0.08712453944801042,T1g,10,0.2146332713585093
"('S06', 'S07', 'S11', 'S12')",0.08923368688276223,0.18530642803579023,0.7064935064935065,0.6335418636136,0.09242091341359053,T1g,10,0.2146332713585093
"('S06', 'S08', 'S09', 'S11')",0.1697499140104295,0.26137142222311527,0.6182266009852216,0.5611658266282271,0.11064037970119478,T1g,10,0.2146332713585093
"('S06', 'S08', 'S09', 'S12')",0.08956168491089811,0.182341825876274,0.6675126903553299,0.6022693382378405,0.09034345050508652,T1g,10,0.2146332713585093
"('S06', 'S08', 'S11', 'S12')",0.10166634113528061,0.22144754166805758,0.6675126903553299,0.625657138644883,0.09498208801610769,T1g,10,0.2146332713585093
"('S06', 'S09', 'S11', 'S12')",0.08956168491089811,0.22030926863583689,0.6590909090909091,0.6050666776319263,0.10656197693466074,T1g,10,0.2146332713585093
"('S07', 'S08', 'S09', 'S11')",0.11011910683595838,0.20897831559252544,0.6781609195402298,0.5572400919272149,0.09764371176200497,T1g,10,0.22471346708266832
"('S07', 'S08', 'S09', 'S12')",0.08923368688276223,0.11494742372133271,0.6781609195402298,0.6174742558376888,0.06201988113547658,T1g,10,0.22471346708266832
"('S07', 'S08', 'S11', 'S12')",0.08923368688276223,0.17634052242512865,0.6675126903553299,0.60293988125573,0.0846745231024273,T1g,10,0.22471346708266832
"('S07', 'S09', 'S11', 'S12')",0.08923368688276223,0.1738836597985527,0.6781609195402298,0.6099186468254908,0.09250034071876934,T1g,10,0.22471346708266832
"('S08', 'S09', 'S11', 'S12')",0.08956168491089811,0.19732628384280082,0.6675126903553299,0.5982264164507521,0.0938601722746052,T1g,10,0.2330003835880073
"('S01', 'S02', 'S06', 'S07')",0.017537917976032324,0.0843852374310553,0.8611898016997167,0.7972976759543977,0.04981005201093506,T2,10,0.20495139918266808
"('S01', 'S02', 'S06', 'S08')",0.017537917976032324,0.1159535745874205,0.8611898016997167,0.742500602249276,0.06102510962545666,T2,10,0.20495139918266808
"('S01', 'S02', 'S06', 'S09')",0.017537917976032324,0.15013406736613122,0.8611898016997167,0.7076665960071108,0.0744456116734463,T2,10,0.20495139918266808
"('S01', 'S02', 'S06', 'S10')",0.017537917976032324,0.152660292825881,0.8611898016997167,0.6819541256970277,0.07669717235104252,T2,10,0.20495139918266808
"('S01', 'S02', 'S06', 'S12')",0.017537917976032324,0.1228688732934956,0.8611898016997167,0.6973892978304722,0.06132298232729308,T2,10,0.20495139918266808
"('S01', 'S02', 'S06', 'S13')",0.017537917976032324,0.13132603270338905,0.8611898016997167,0.711409761786043,0.06098066159772472,T2,10,0.20303061349854445
"('S01', 'S02', 'S06', 'S14')",0.017537917976032324,0.11545306345963968,0.8611898016997167,0.7432140214537298,0.06032863850873987,T2,10,0.20495139918266808
"('S01', 'S02', 'S07', 'S08')",0.06849760526256565,0.11067556161427117,0.8377622377622378,0.7463911556673927,0.05950144724147468,T2,10,0.20785747670623045
"('S01', 'S02', 'S07', 'S09')",0.06849760526256565,0.1357209270505083,0.8377622377622378,0.7190044557557091,0.07194605633243184,T2,10,0.20785747670623045
"('S01', 'S02', 'S07', 'S10')",0.06849760526256565,0.1388680740558118,0.8377622377622378,0.6935209963687079,0.0742469045071986,T2,10,0.20785747670623045
"('S01', 'S02', 'S07', 'S12')",0.06849760526256565,0.13125164041869608,0.8377622377622378,0.7123258962529028,0.06335389433574103,T2,10,0.20785747670623045
"('S01', 'S02', 'S07', 'S13')",0.06849760526256565,0.13524541173952842,0.8377622377622378,0.7123288350800983,0.06076008849940331,T2,10,0.20303061349854445
"('S01', 'S02', 'S07', 'S14')",0.06849760526256565,0.11024560495636404,0.8377622377622378,0.7471045748718463,0.05895850616479128,T2,10,0.20785747670623045
"('S01', 'S02', 'S08', 'S09')",0.0938562647387704,0.14502834432488854,0.7685060565275909,0.6778006559288431,0.07530607788130962,T2,10,0.20785747670623045
"('S01', 'S02', 'S08', 'S10')",0.10255375513702114,0.14795671212233807,0.7685060565275909,0.6552430855646953,0.0776291874068486,T2,10,0.20785747670623045
"('S01', 'S02', 'S08', 'S12')",0.11599445838790545,0.14414733065817031,0.7685060565275909,0.6782944975507444,0.06981003336183948,T2,10,0.20785747670623045
"('S01', 'S02', 'S08', 'S13')",0.07883782409716122,0.13810884105536836,0.8691322901849218,0.7041011315324259,0.06522733675392035,T2,10,0.20303061349854445
"('S01', 'S02', 'S08', 'S14')",0.0002668978058465443,0.11217657187634833,0.9878971255673222,0.7431347957225846,0.05788637685566809,T2,10,0.20785747670623045
"('S01', 'S02', 'S09', 'S10')",0.06077532560841181,0.15791036653875645,0.804945054945055,0.6589964010437027,0.0780526870922814,T2,10,0.20785747670623045
"('S01', 'S02', 'S09', 'S12')",0.11599445838790545,0.17096451455076267,0.7732793522267206,0.6649144342433203,0.08398475807369082,T2,10,0.20785747670623045
"('S01', 'S02', 'S09', 'S13')",0.11599445838790545,0.16839469062397272,0.7685060565275909,0.6548988456568053,0.07955421341246423,T2,10,0.20303061349854445
"('S01', 'S02', 'S09', 'S14')",0.09382142999755116,0.1446857199128191,0.7685060565275909,0.6796294227924248,0.07546372489924329,T2,10,0.20785747670623045
"('S01', 'S02', 'S10', 'S12')",0.11599445838790545,0.18096793192264282,0.7685060565275909,0.6370304335012477,0.0860085283407412,T2,10,0.20785747670623045
"('S01', 'S02', 'S10', 'S13')",0.11599445838790545,0.17648018615092298,0.7685060565275909,0.6339025445839707,0.08178655554536486,T2,10,0.20303061349854445
"('S01', 'S02', 'S10', 'S14')",0.10189301887945468,0.14750977079087757,0.7685060565275909,0.6563123477432814,0.07770597442178055,T2,10,0.20785747670623045
"('S01', 'S02', 'S12', 'S13')",0.057976932218684274,0.1425241929343497,0.7901907356948229,0.6672968610247891,0.06592343693824354,T2,10,0.20303061349854445
"('S01', 'S02', 'S12', 'S14')",0.11599445838790545,0.14382302292695692,0.7685060565275909,0.6786221917507067,0.06907457475616273,T2,10,0.20785747670623045
"('S01', 'S02', 'S13', 'S14')",0.07907639448750281,0.13781178416522588,0.8664772727272727,0.7043720478272714,0.06465535250928037,T2,10,0.20303061349854445
"('S01', 'S06', 'S07', 'S08')",0.0831480722052651,0.11623214510314817,0.8377622377622378,0.7405634206577334,0.059545782661459525,T2,10,0.20495139918266808
"('S01', 'S06', 'S07', 'S09')",0.0831480722052651,0.14372008580931184,0.8377622377622378,0.7155081468272559,0.07227872345118029,T2,10,0.20495139918266808
"('S01', 'S06', 'S07', 'S10')",0.0831480722052651,0.1475559853440228,0.8377622377622378,0.6885852865806433,0.07446407229982342,T2,10,0.20495139918266808
"('S01', 'S06', 'S07', 'S12')",0.0831480722052651,0.13385097891740283,0.8377622377622378,0.705448138597009,0.06377156958801894,T2,10,0.20495139918266808
"('S01', 'S06', 'S07', 'S13')",0.0831480722052651,0.13866253045167543,0.8377622377622378,0.7057613395460004,0.06117957612974362,T2,10,0.20303061349854445
"('S01', 'S06', 'S07', 'S14')",0.0831480722052651,0.11596213648155251,0.8377622377622378,0.7408911148576958,0.05905817984627865,T2,10,0.20495139918266808
"('S01', 'S06', 'S08', 'S09')",0.0938562647387704,0.15117776257409277,0.7450199203187251,0.6746900720048811,0.0743760050454506,T2,10,0.20495139918266808
"('S01', 'S06', 'S08', 'S10')",0.10255375513702114,0.15479488290094967,0.7450199203187251,0.6506931007811221,0.07658361524486594,T2,10,0.20495139918266808
"('S01', 'S06', 'S08', 'S12')",0.13113146849336366,0.144896928647278,0.7450199203187251,0.6718024648993418,0.06896496865950992,T2,10,0.20495139918266808
"('S01', 'S06', 'S08', 'S13')",0.07883782409716122,0.1396762192579163,0.8691322901849218,0.6979193610028194,0.06438408442965318,T2,10,0.20303061349854445
"('S01', 'S06', 'S08', 'S14')",0.0002668978058465443,0.11604336289193762,0.9878971255673222,0.7373070607129253,0.05672331058254799,T2,10,0.20495139918266808
"('S01', 'S06', 'S09', 'S10')",0.06077532560841181,0.1671911125872948,0.804945054945055,0.6567778423413353,0.07729544662906233,T2,10,0.20495139918266808
"('S01', 'S06', 'S09', 'S12')",0.13113146849336366,0.17415668780979698,0.7732793522267206,0.6607538276731237,0.08342802507012485,T2,10,0.20495139918266808
"('S01', 'S06', 'S09', 'S13')",0.13113146849336366,0.17240464409644707,0.7312252964426877,0.651048501208405,0.07899929278696065,T2,10,0.20303061349854445
"('S01', 'S06', 'S09', 'S14')",0.09382142999755116,0.15099508619833502,0.7450199203187251,0.6761331138639716,0.07458899032488676,T2,10,0.20495139918266808
"('S01', 'S06', 'S10', 'S12')",0.13113146849336366,0.1848488577110844,0.7312252964426877,0.6314304260714395,0.0853362960110516,T2,10,0.20495139918266808
"('S01', 'S06', 'S10', 'S13')",0.13113146849336366,0.18117889215280492,0.7312252964426877,0.6286127992759588,0.08111613559373765,T2,10,0.20303061349854445
"('S01', 'S06', 'S10', 'S14')",0.10189301887945468,0.15450788960580075,0.7450199203187251,0.6513766379552167,0.07671574052130038,T2,10,0.20495139918266808
"('S01', 'S06', 'S12', 'S13')",0.057976932218684274,0.1411343261467275,0.7901907356948229,0.660065067848948,0.06545352444626944,T2,10,0.20303061349854445
"('S01', 'S06', 'S12', 'S14')",0.13113146849336366,0.14473256895237585,0.7450199203187251,0.6717444340948129,0.06828484831533567,T2,10,0.20495139918266808
"('S01', 'S06', 'S13', 'S14')",0.07907639448750281,0.13953911040408518,0.8664772727272727,0.6978045522931736,0.06386743844651571,T2,10,0.20303061349854445
"('S01', 'S07', 'S08', 'S09')",0.09000190226119886,0.12135497456183686,0.7756756756756756,0.6950418183025512,0.06683728110942928,T2,10,0.21793229052954927
"('S01', 'S07', 'S08', 'S10')",0.09000190226119886,0.12559301643424747,0.7756756756756756,0.6712738580018738,0.06909417880601516,T2,10,0.21793229052954927
"('S01', 'S07', 'S08', 'S12')",0.09000190226119886,0.13787004807584546,0.7756756756756756,0.695752949870844,0.065956712072951,T2,10,0.21793229052954927
"('S01', 'S07', 'S08', 'S13')",0.07883782409716122,0.12818595059742244,0.8691322901849218,0.7078523208459462,0.059124342736324914,T2,10,0.20303061349854445
"('S01', 'S07', 'S08', 'S14')",0.0002668978058465443,0.09542625669202887,0.9878971255673222,0.7502115006801134,0.050314009643592554,T2,10,0.21608568973981723
"('S01', 'S07', 'S09', 'S10')",0.06077532560841181,0.12885411877811903,0.804945054945055,0.684805905892569,0.0688301172331791,T2,10,0.21932739555291642
"('S01', 'S07', 'S09', 'S12')",0.09000190226119886,0.157994679895891,0.7732793522267206,0.6921516189751077,0.0794438755265335,T2,10,0.21932739555291642
"('S01', 'S07', 'S09', 'S13')",0.09000190226119886,0.15177924809347998,0.7473404255319149,0.6684287673820135,0.07276365813659992,T2,10,0.20303061349854445
"('S01', 'S07', 'S09', 'S14')",0.09000190226119886,0.12124285265595303,0.7756756756756756,0.6964848601616415,0.06720379642889887,T2,10,0.21608568973981723
"('S01', 'S07', 'S10', 'S12')",0.09000190226119886,0.16930777134273212,0.7473404255319149,0.6630572282965055,0.08140143396463077,T2,10,0.21932739555291642
"('S01', 'S07', 'S10', 'S13')",0.09000190226119886,0.16117441769539143,0.7473404255319149,0.6462220763726491,0.07492978844054746,T2,10,0.20303061349854445
"('S01', 'S07', 'S10', 'S14')",0.09000190226119886,0.12537657760897225,0.7756756756756756,0.6719573951759683,0.06937983412248304,T2,10,0.21608568973981723
"('S01', 'S07', 'S12', 'S13')",0.057976932218684274,0.14330483758458368,0.7901907356948229,0.6810440726963889,0.06374835714537111,T2,10,0.20303061349854445
"('S01', 'S07', 'S12', 'S14')",0.09000190226119886,0.13777624285081724,0.7756756756756756,0.695694919066315,0.06543012176881018,T2,10,0.21608568973981723
"('S01', 'S07', 'S13', 'S14')",0.07907639448750281,0.12811939621346535,0.8664772727272727,0.7077375121363003,0.05876122679322086,T2,10,0.20303061349854445
"('S01', 'S08', 'S09', 'S10')",0.06077532560841181,0.11383209645306092,0.804945054945055,0.6605069939713033,0.0630946241125778,T2,10,0.21793229052954927
"('S01', 'S08', 'S09', 'S12')",0.0938562647387704,0.14677970974378096,0.7732793522267206,0.6720992191556961,0.07678223853238063,T2,10,0.21793229052954927
"('S01', 'S08', 'S09', 'S13')",0.07883782409716122,0.13053201701773576,0.8691322901849218,0.6741800627170882,0.06811313037086565,T2,10,0.20303061349854445
"('S01', 'S08', 'S09', 'S14')",0.0002668978058465443,0.09906315918435282,0.9878971255673222,0.7064940798951266,0.05701389109952438,T2,10,0.21608568973981723
"('S01', 'S08', 'S10', 'S12')",0.10255375513702114,0.15787402198276812,0.7450199203187251,0.6459307174999475,0.07876205832125015,T2,10,0.21793229052954927
"('S01', 'S08', 'S10', 'S13')",0.07883782409716122,0.13970840741179325,0.8691322901849218,0.6548992607305772,0.07030152202558541,T2,10,0.20303061349854445
"('S01', 'S08', 'S10', 'S14')",0.0002668978058465443,0.10297810492951831,0.9878971255673222,0.684892503932307,0.05921219014388076,T2,10,0.21608568973981723
"('S01', 'S08', 'S12', 'S13')",0.057976932218684274,0.12564587947393357,0.8691322901849218,0.6939677691561711,0.06219394685685752,T2,10,0.20303061349854445
"('S01', 'S08', 'S12', 'S14')",0.0002668978058465443,0.11918482234431138,0.9878971255673222,0.7128765399245078,0.05833633391665637,T2,10,0.21608568973981723
"('S01', 'S08', 'S13', 'S14')",0.0002668978058465443,0.0994957147833252,0.9878971255673222,0.7507228281489793,0.04967854816948564,T2,10,0.20303061349854445
